name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,915,29888898,,yes,,,,"POLYGON ((-71.1388819 42.3432565, -71.1390264 42.3433531, -71.1389552 42.3434117, -71.1388107 42.3433151, -71.1388819 42.3432565))",POINT (-71.1389185 42.3433341),140.4,1510.7
,916,29888919,,yes,,,,"POLYGON ((-71.1452805 42.3431382, -71.1454116 42.3432362, -71.1453152 42.3433071, -71.1451841 42.3432091, -71.1452805 42.3431382))",POINT (-71.1452978 42.3432227),171.4,1845.1
,917,29888990,,yes,,,,"POLYGON ((-71.1452567 42.3434367, -71.1453072 42.3434745, -71.1452416 42.3435229, -71.145191 42.3434851, -71.1452567 42.3434367))",POINT (-71.1452491 42.3434798),45.1,485.2
,918,29889418,,yes,,,,"POLYGON ((-71.1385345 42.3430165, -71.1386506 42.3430941, -71.1385906 42.3431435, -71.1384746 42.3430659, -71.1385345 42.3430165))",POINT (-71.1385626 42.34308),95.0,1022.4
,919,29890872,,yes,,,,"POLYGON ((-71.1383479 42.3436651, -71.1384938 42.3437627, -71.1384268 42.3438179, -71.1382809 42.3437204, -71.1383479 42.3436651))",POINT (-71.1383873 42.3437415),133.5,1437.0
,920,29890970,,yes,,,,"POLYGON ((-71.1371428 42.3432632, -71.1372348 42.3433211, -71.1371376 42.3434061, -71.1370455 42.3433482, -71.1371428 42.3432632))",POINT (-71.1371402 42.3433347),123.1,1324.6
,921,29891140,,yes,,,,"POLYGON ((-71.1457992 42.3432192, -71.1459226 42.3433114, -71.1458496 42.3433652, -71.1457261 42.343273, -71.1457992 42.3432192))",POINT (-71.1458244 42.3432922),122.3,1316.9
,922,29891584,,yes,,,,"POLYGON ((-71.1454096 42.3439999, -71.1455028 42.3440632, -71.1453818 42.3441612, -71.1452886 42.3440978, -71.1454096 42.3439999))",POINT (-71.1453957 42.3440805),153.6,1653.3
,923,29901871,,yes,,,,"POLYGON ((-71.1288443 42.3431689, -71.1289595 42.3432478, -71.1288528 42.3433335, -71.1287376 42.3432545, -71.1288443 42.3431689))",POINT (-71.1288486 42.3432512),167.3,1800.7
,924,29902093,,yes,,,,"POLYGON ((-71.1486986 42.3434706, -71.1488199 42.3434941, -71.1488142 42.3435103, -71.148835 42.3435144, -71.1488185 42.3435612, -71.1487964 42.3435569, -71.1487787 42.3436072, -71.1486587 42.3435839, -71.1486986 42.3434706))",POINT (-71.1487442 42.3435386),143.2,1541.3
,925,29902162,,yes,,,,"POLYGON ((-71.1302041 42.3435146, -71.1303303 42.3435802, -71.1302563 42.3436586, -71.1301697 42.3436136, -71.1301983 42.3435833, -71.1301587 42.3435628, -71.1302041 42.3435146))",POINT (-71.1302393 42.3435864),118.5,1275.9
,926,29902257,,yes,,,,"POLYGON ((-71.1485664 42.3373854, -71.1486 42.337482, -71.1484586 42.337509, -71.1484251 42.3374123, -71.1485664 42.3373854))",POINT (-71.1485125 42.3374472),133.2,1434.1
,927,29903031,,yes,,,,"POLYGON ((-71.1370799 42.3438271, -71.13719 42.3438965, -71.1371086 42.3439678, -71.1369983 42.3438984, -71.1370799 42.3438271))",POINT (-71.1370942 42.3438975),123.6,1330.3
,928,29903450,,yes,,,,"POLYGON ((-71.1374132 42.3439979, -71.1374804 42.3440402, -71.1374528 42.3440642, -71.1374717 42.3440761, -71.137428 42.3441143, -71.137342 42.3440602, -71.1374132 42.3439979))",POINT (-71.1374155 42.3440559),77.1,829.9
,929,29903706,,yes,,,,"POLYGON ((-71.1335092 42.3436026, -71.1336641 42.3436327, -71.1336362 42.3437114, -71.1334813 42.3436813, -71.1335092 42.3436026))",POINT (-71.1335727 42.343657),119.2,1282.8
,930,29903864,,yes,,,,"POLYGON ((-71.1481411 42.3393294, -71.1482324 42.3393346, -71.1482283 42.3393745, -71.1483297 42.3393803, -71.1483209 42.3394662, -71.148128 42.3394551, -71.1481411 42.3393294))",POINT (-71.1482209 42.3394059),185.9,2000.5
,931,29904142,,yes,,,,"POLYGON ((-71.1391257 42.3426478, -71.1392251 42.3427143, -71.1391396 42.3427847, -71.1390401 42.3427182, -71.1391257 42.3426478))",POINT (-71.1391326 42.3427163),116.1,1249.3
,932,29904586,,yes,,,,"POLYGON ((-71.1485164 42.3441903, -71.1486261 42.3442199, -71.148561 42.3443529, -71.1484512 42.3443233, -71.1485164 42.3441903))",POINT (-71.1485387 42.3442716),151.1,1626.8
,933,29905050,,yes,,,,"POLYGON ((-71.1359831 42.3438502, -71.1360016 42.3439258, -71.1358746 42.3439429, -71.1358561 42.3438672, -71.1359831 42.3438502))",POINT (-71.1359288 42.3438965),90.8,976.9
,934,29905329,,yes,,,,"POLYGON ((-71.1451424 42.3442393, -71.145251 42.3443133, -71.1451144 42.3444236, -71.1450804 42.3444005, -71.145059 42.3444179, -71.1449843 42.3443671, -71.1451424 42.3442393))",POINT (-71.145119 42.3443366),223.8,2409.4
,935,29906041,,yes,,,,"POLYGON ((-71.148281 42.3374345, -71.1483283 42.337563, -71.1481768 42.3375937, -71.1481295 42.3374652, -71.148281 42.3374345))",POINT (-71.1482289 42.3375141),191.4,2059.7
,936,29906229,,yes,,,,"POLYGON ((-71.1319068 42.3441342, -71.1320515 42.3441713, -71.1320163 42.344247, -71.1318716 42.34421, -71.1319068 42.3441342))",POINT (-71.1319615 42.3441906),112.2,1207.5
,937,29907763,,yes,,,,"POLYGON ((-71.1455223 42.3432327, -71.1455686 42.3432673, -71.1455111 42.3433096, -71.1454648 42.343275, -71.1455223 42.3432327))",POINT (-71.1455167 42.3432711),36.1,388.7
,938,29907838,,yes,,,,"POLYGON ((-71.1470095 42.3434321, -71.1470626 42.3434975, -71.1468849 42.3435768, -71.1468319 42.3435115, -71.1470095 42.3434321))",POINT (-71.1469472 42.3435045),144.7,1557.3
,939,29907872,,yes,,,,"POLYGON ((-71.1306015 42.3437057, -71.1307156 42.3437576, -71.130641 42.3438477, -71.1305823 42.3438211, -71.1305702 42.3438358, -71.1305148 42.3438106, -71.1306015 42.3437057))",POINT (-71.1306159 42.3437796),139.7,1503.6
,940,29911706,,yes,,,,"POLYGON ((-71.1488865 42.3429698, -71.1490126 42.3429872, -71.1489724 42.3431472, -71.1488463 42.3431298, -71.1488865 42.3429698))",POINT (-71.1489294 42.3430585),190.9,2055.2
,941,29921493,,yes,,,,"POLYGON ((-71.148096 42.3397036, -71.1482359 42.3397855, -71.1481299 42.339885, -71.14799 42.3398031, -71.148096 42.3397036))",POINT (-71.1481129 42.3397943),206.7,2225.2
,942,29923120,,yes,,,,"POLYGON ((-71.148634 42.3421295, -71.1487659 42.3422039, -71.148709 42.3422594, -71.1486294 42.3422145, -71.148562 42.3422652, -71.148507 42.3422249, -71.148634 42.3421295))",POINT (-71.1486379 42.3422019),157.3,1692.7
,943,29926385,,yes,,,,"POLYGON ((-71.1483705 42.3407285, -71.1484816 42.3407289, -71.1484815 42.34075, -71.1484986 42.3407501, -71.1484984 42.3407881, -71.1484812 42.340788, -71.1484807 42.340883, -71.1483697 42.3408826, -71.1483705 42.3407285))",POINT (-71.148428 42.3408044),162.5,1748.7
,944,29927757,,yes,,,,"POLYGON ((-71.1481145 42.3407169, -71.1482525 42.3407299, -71.1482259 42.3408857, -71.1481212 42.3408759, -71.148138 42.340778, -71.1481046 42.3407749, -71.1481145 42.3407169))",POINT (-71.1481804 42.340797),169.5,1824.7
,945,29929717,,yes,,,,"POLYGON ((-71.1489712 42.3394717, -71.1489695 42.3394444, -71.149028 42.3394425, -71.1490273 42.33943, -71.1491875 42.3394247, -71.1491926 42.3395082, -71.1491089 42.3395109, -71.1491095 42.3395204, -71.1490074 42.3395238, -71.1489801 42.3395495, -71.149057 42.3395945, -71.1490124 42.3396362, -71.1489937 42.3396253, -71.1489609 42.339656, -71.1488571 42.3395954, -71.14889 42.3395646, -71.1488366 42.3395335, -71.1489118 42.3394632, -71.1489408 42.3394802, -71.1489712 42.3394717))",POINT (-71.1490063 42.3395215),369.8,3980.1
,946,29931829,,yes,,,,"POLYGON ((-71.1464732 42.3410597, -71.146496 42.34115, -71.1463218 42.3411741, -71.146299 42.3410837, -71.1464732 42.3410597))",POINT (-71.1463975 42.3411169),149.0,1603.5
,947,29931922,,yes,,,,"POLYGON ((-71.1428494 42.3381793, -71.1429001 42.3383301, -71.1428314 42.3383429, -71.1427996 42.3382486, -71.1427622 42.3382555, -71.1427432 42.338199, -71.1428494 42.3381793))",POINT (-71.1428287 42.3382548),121.3,1306.1
,948,29932010,,yes,,,,"POLYGON ((-71.1402648 42.339289, -71.1403071 42.3393884, -71.1402221 42.3394083, -71.140241 42.3394528, -71.1401655 42.3394705, -71.1401043 42.3393266, -71.1402648 42.339289))",POINT (-71.1402036 42.3393717),194.3,2091.1
,949,29932195,,yes,,,,"POLYGON ((-71.138029 42.3398226, -71.1381319 42.3399342, -71.1380654 42.3399679, -71.1380915 42.3399962, -71.1380138 42.3400356, -71.1378849 42.3398958, -71.138029 42.3398226))",POINT (-71.1380121 42.3399254),245.4,2641.4
Washington Street Apartments,950,29932200,,yes,,,,"POLYGON ((-71.143614 42.3443324, -71.1437173 42.344386, -71.1436408 42.3444665, -71.1438492 42.3445746, -71.1439238 42.3444961, -71.1440247 42.3445485, -71.1439466 42.3446307, -71.144007 42.344662, -71.1439377 42.344735, -71.1438792 42.3447046, -71.1438026 42.3447852, -71.1436975 42.3447307, -71.1437742 42.34465, -71.1435686 42.3445434, -71.1434919 42.3446241, -71.1433877 42.34457, -71.1434689 42.3444845, -71.1434083 42.3444531, -71.1434774 42.3443804, -71.1435384 42.344412, -71.143614 42.3443324))",POINT (-71.1437062 42.3445587),1004.6,10812.9
,951,29932255,,yes,,,,"POLYGON ((-71.1313379 42.3404018, -71.1314117 42.3404068, -71.1314084 42.3404344, -71.1315206 42.3404419, -71.1315094 42.3405345, -71.1313233 42.3405221, -71.1313379 42.3404018))",POINT (-71.1314168 42.3404752),177.7,1912.9
,952,29932263,,yes,,,,"POLYGON ((-71.1322155 42.3432651, -71.1323452 42.3432966, -71.1323109 42.3433743, -71.1321811 42.3433427, -71.1322155 42.3432651))",POINT (-71.1322632 42.3433197),102.1,1098.6
,953,29932291,,yes,,,,"POLYGON ((-71.1311906 42.3435644, -71.1313066 42.3435993, -71.1312642 42.3436768, -71.1311484 42.343642, -71.1311906 42.3435644))",POINT (-71.1312275 42.3436206),95.7,1030.0
,954,29932399,,yes,,,,"POLYGON ((-71.1351445 42.3385782, -71.135322 42.3386793, -71.1351549 42.3388408, -71.1350844 42.3388006, -71.1351783 42.3387098, -71.1351388 42.3386873, -71.1350476 42.3387754, -71.1349802 42.338737, -71.1351445 42.3385782))",POINT (-71.1351562 42.3387042),361.9,3895.2
,955,29932721,,yes,,,,"POLYGON ((-71.1328192 42.342473, -71.1329489 42.3424923, -71.1329296 42.3425639, -71.1327998 42.3425447, -71.1328192 42.342473))",POINT (-71.1328744 42.3425185),88.4,951.9
,956,29932758,,yes,,,,"POLYGON ((-71.132654 42.3358444, -71.1326695 42.3359406, -71.1324667 42.3359586, -71.1324513 42.3358624, -71.132654 42.3358444))",POINT (-71.1325604 42.3359015),181.0,1947.8
,957,29932766,,yes,,,,"POLYGON ((-71.1461466 42.3405058, -71.1461524 42.3405281, -71.1461829 42.3405237, -71.1462116 42.3406333, -71.1461438 42.340643, -71.1461494 42.3406647, -71.1460627 42.3406771, -71.1460316 42.3405585, -71.1460519 42.3405556, -71.1460482 42.3405414, -71.1460822 42.3405366, -71.1460768 42.3405158, -71.1461466 42.3405058))",POINT (-71.1461189 42.3405913),191.4,2060.3
,958,29932915,,yes,,,,"POLYGON ((-71.1428577 42.3405754, -71.1430673 42.3406293, -71.143001 42.3407715, -71.1429156 42.3407495, -71.1429422 42.3406924, -71.1428973 42.3406809, -71.1428703 42.3407389, -71.1427909 42.3407185, -71.1428577 42.3405754))",POINT (-71.1429312 42.3406697),279.8,3012.0
,959,29933045,,yes,,,,"POLYGON ((-71.1354179 42.342679, -71.1355456 42.3427023, -71.1355011 42.3428358, -71.1353736 42.3428124, -71.1354179 42.342679))",POINT (-71.1354596 42.3427574),165.2,1778.5
,960,29933132,,yes,,,,"POLYGON ((-71.1448995 42.3443961, -71.1450065 42.344469, -71.144983 42.3444879, -71.1450576 42.3445387, -71.1448893 42.3446747, -71.1447077 42.3445511, -71.1448995 42.3443961))",POINT (-71.1448871 42.3445371),450.4,4847.7
,961,29933167,,yes,,,,"POLYGON ((-71.1298388 42.3384709, -71.1298697 42.3385675, -71.1297233 42.3385931, -71.1296924 42.3384965, -71.1298388 42.3384709))",POINT (-71.129781 42.338532),136.6,1470.3
,962,29933194,,yes,,,,"POLYGON ((-71.1455693 42.3441078, -71.1456638 42.3441732, -71.1455422 42.3442699, -71.1454478 42.3442046, -71.1455693 42.3441078))",POINT (-71.1455558 42.3441889),156.2,1681.6
,963,29933255,,yes,,,,"POLYGON ((-71.1446519 42.3381114, -71.1446571 42.3381321, -71.1446783 42.3381291, -71.1446948 42.3381951, -71.1446155 42.3382061, -71.144619 42.3382199, -71.1445037 42.3382359, -71.1444935 42.3381951, -71.1445327 42.3381896, -71.1445278 42.3381704, -71.1444966 42.3381747, -71.1444864 42.3381343, -71.1446519 42.3381114))",POINT (-71.1445873 42.3381711),160.3,1726.0
,964,29933266,,yes,,,,"POLYGON ((-71.1390733 42.3402806, -71.1391451 42.34038, -71.1389947 42.3404397, -71.138923 42.3403403, -71.1390733 42.3402806))",POINT (-71.139034 42.3403602),175.9,1893.1
,965,29933422,,yes,,,,"POLYGON ((-71.141896 42.3394155, -71.142034 42.3394719, -71.1420226 42.3394872, -71.1420633 42.3395038, -71.1420204 42.3395617, -71.1418417 42.3394887, -71.141896 42.3394155))",POINT (-71.1419537 42.3394886),148.4,1597.8
,966,29933448,,yes,,,,"POLYGON ((-71.1317051 42.3437214, -71.1317958 42.3437434, -71.1317554 42.3438344, -71.1316649 42.3438123, -71.1317051 42.3437214))",POINT (-71.1317303 42.3437779),83.5,898.7
,967,29933499,,yes,,,,"POLYGON ((-71.1325244 42.3379318, -71.1326717 42.3379439, -71.1326515 42.3380788, -71.1325043 42.3380667, -71.1325244 42.3379318))",POINT (-71.132588 42.3380053),183.9,1979.7
,968,29933571,,yes,,,,"POLYGON ((-71.1409718 42.3396571, -71.1410715 42.3396956, -71.1409889 42.3398138, -71.1408886 42.3397751, -71.1409007 42.339758, -71.140843 42.3397358, -71.1408737 42.3396919, -71.1409317 42.3397142, -71.1409718 42.3396571))",POINT (-71.1409638 42.3397336),166.7,1794.2
,969,29933606,,yes,,,,"POLYGON ((-71.1323856 42.3406248, -71.1324367 42.3407143, -71.132258 42.3407704, -71.1322069 42.3406807, -71.1323856 42.3406248))",POINT (-71.1323218 42.3406976),172.6,1858.1
Hotel Boston,970,29933777,,yes,,,,"POLYGON ((-71.1436981 42.3416127, -71.1438109 42.3416752, -71.1435836 42.3419012, -71.1434708 42.3418387, -71.1436981 42.3416127))",POINT (-71.1436409 42.3417569),363.1,3908.4
,971,29934084,,yes,,,,"POLYGON ((-71.1472084 42.3436116, -71.14727 42.3436732, -71.1471017 42.343766, -71.14704 42.3437045, -71.1472084 42.3436116))",POINT (-71.147155 42.3436888),147.1,1583.6
,972,29934256,,yes,,,,"POLYGON ((-71.1390894 42.3391744, -71.1391085 42.3392198, -71.1392331 42.3391911, -71.1392716 42.3392829, -71.1390824 42.3393264, -71.139025 42.3391892, -71.1390894 42.3391744))",POINT (-71.1391447 42.3392509),203.4,2189.8
,973,29934394,,yes,,,,"POLYGON ((-71.1370341 42.3361747, -71.1370844 42.3362684, -71.136838 42.3363411, -71.1368106 42.33629, -71.1368388 42.3362816, -71.136816 42.3362391, -71.1370341 42.3361747))",POINT (-71.1369428 42.3362575),231.8,2495.3
,974,29934456,,yes,,,,"POLYGON ((-71.136177 42.3421524, -71.1362272 42.3422048, -71.1361794 42.34223, -71.1362661 42.3423203, -71.1361435 42.342385, -71.1360395 42.3422767, -71.1361202 42.3422341, -71.1360873 42.3421998, -71.136177 42.3421524))",POINT (-71.1361541 42.3422752),237.3,2554.2
,975,29934464,,yes,,,,"POLYGON ((-71.1318199 42.3366394, -71.1319146 42.3367025, -71.1317603 42.3368303, -71.1316655 42.3367672, -71.1318199 42.3366394))",POINT (-71.1317901 42.3367349),199.8,2151.2
,976,29934500,,yes,,,,"POLYGON ((-71.1376461 42.3390096, -71.1376694 42.3390596, -71.1378263 42.339019, -71.1379121 42.3392015, -71.1378163 42.3392262, -71.1378316 42.3392589, -71.1377646 42.3392763, -71.1377487 42.3392427, -71.1376792 42.3392607, -71.1375705 42.3390292, -71.1376461 42.3390096))",POINT (-71.1377444 42.3391377),495.6,5334.4
,977,29934534,,yes,,,,"POLYGON ((-71.1351262 42.3362102, -71.1351835 42.3363137, -71.1350787 42.3363456, -71.1350688 42.3363277, -71.1349895 42.3363518, -71.1349538 42.3362875, -71.1350296 42.3362644, -71.1350178 42.3362433, -71.1351262 42.3362102))",POINT (-71.1350731 42.3362872),171.3,1843.4
,978,29934781,,yes,,,,"POLYGON ((-71.1356378 42.335826, -71.1357576 42.3358969, -71.1357155 42.335936, -71.1355958 42.3358653, -71.1356378 42.335826))",POINT (-71.1356767 42.335881),70.2,755.3
,979,29934800,,yes,,,,"POLYGON ((-71.1462577 42.3390857, -71.1464209 42.3391638, -71.1463489 42.3392465, -71.1462507 42.3391995, -71.1461857 42.3391684, -71.1462577 42.3390857))",POINT (-71.1463033 42.3391661),174.9,1882.4
,980,29935174,,yes,,,,"POLYGON ((-71.1340212 42.3375279, -71.1341948 42.3375795, -71.1341442 42.3376728, -71.1339707 42.3376212, -71.1340212 42.3375279))",POINT (-71.1340827 42.3376003),172.0,1851.0
,981,29935207,,yes,,,,"POLYGON ((-71.1376381 42.3425339, -71.1377477 42.3426071, -71.1376035 42.3427258, -71.137494 42.3426525, -71.1376381 42.3425339))",POINT (-71.1376208 42.3426298),215.5,2319.2
,982,29935250,,apartments,,,,"POLYGON ((-71.1430576 42.3378314, -71.143123 42.3380258, -71.1430182 42.3380452, -71.1430031 42.3380003, -71.142983 42.338004, -71.1429988 42.3380509, -71.1428977 42.3380697, -71.1428316 42.3378733, -71.1430576 42.3378314))",POINT (-71.1429767 42.3379485),420.1,4521.5
,983,29935273,,yes,,,,"POLYGON ((-71.1481184 42.3376936, -71.1481348 42.3377944, -71.1479517 42.3378107, -71.1479354 42.33771, -71.1481184 42.3376936))",POINT (-71.1480351 42.3377522),171.1,1842.1
,984,29935353,,yes,,,,"POLYGON ((-71.1445759 42.3397992, -71.1446336 42.3398817, -71.1445402 42.3399176, -71.1445851 42.3399819, -71.1446635 42.3399517, -71.1447176 42.3400289, -71.144481 42.3401346, -71.1444077 42.3400643, -71.1444829 42.3400353, -71.1444472 42.3399842, -71.144351 42.3400212, -71.144309 42.3399612, -71.1445759 42.3397992))",POINT (-71.1445175 42.3399767),551.7,5938.4
,985,29935363,,yes,,,,"POLYGON ((-71.139927 42.3418101, -71.1400099 42.3418615, -71.1399254 42.3419365, -71.1398425 42.3418851, -71.139927 42.3418101))",POINT (-71.1399262 42.3418733),96.6,1039.7
,986,29935414,,yes,,,,"POLYGON ((-71.1318064 42.3372891, -71.1318084 42.3374086, -71.1316336 42.3374102, -71.1316316 42.3372907, -71.1318064 42.3372891))",POINT (-71.13172 42.3373497),191.1,2056.9
,987,29935436,,yes,,,,"POLYGON ((-71.1329931 42.3405004, -71.1331549 42.3405277, -71.133142 42.34057, -71.1331142 42.3405653, -71.1331021 42.3406048, -71.1330679 42.340599, -71.1330584 42.3406301, -71.1329585 42.3406132, -71.1329931 42.3405004))",POINT (-71.1330473 42.340563),146.6,1577.9
,988,29935464,,yes,,,,"POLYGON ((-71.140215 42.3414107, -71.1402973 42.3414618, -71.1401879 42.3415588, -71.1401056 42.3415078, -71.140215 42.3414107))",POINT (-71.1402015 42.3414848),124.1,1336.2
,989,29935830,,yes,,,,"POLYGON ((-71.1474243 42.3437731, -71.1474946 42.3438222, -71.1473777 42.3439144, -71.1473074 42.3438653, -71.1474243 42.3437731))",POINT (-71.147401 42.3438437),111.8,1203.2
,990,29935988,,yes,,,,"POLYGON ((-71.1371931 42.3398022, -71.1372948 42.3398932, -71.1371681 42.3399711, -71.1370665 42.3398802, -71.1371931 42.3398022))",POINT (-71.1371806 42.3398867),177.8,1914.2
,991,29936027,,yes,,,,"POLYGON ((-71.1406795 42.3408877, -71.1408155 42.3409699, -71.1407301 42.3410476, -71.1405941 42.3409654, -71.1406795 42.3408877))",POINT (-71.1407048 42.3409676),160.9,1731.5
,992,29936032,,yes,,,,"POLYGON ((-71.1347829 42.3410129, -71.1348671 42.3410726, -71.13483 42.3411014, -71.1348503 42.3411157, -71.1347876 42.3411645, -71.1346832 42.3410905, -71.1347829 42.3410129))",POINT (-71.1347796 42.3410883),131.4,1414.3
,993,29936075,,yes,,,,"POLYGON ((-71.1291654 42.3443664, -71.1292927 42.3444545, -71.1292059 42.3445234, -71.1290787 42.3444353, -71.1291654 42.3443664))",POINT (-71.1291857 42.3444449),150.1,1615.5
,994,29936093,,yes,,,,"POLYGON ((-71.1346828 42.3387014, -71.1351789 42.3389579, -71.1351848 42.33896, -71.1351907 42.3389621, -71.1351966 42.3389641, -71.1352027 42.338966, -71.1352087 42.338968, -71.1352148 42.3389697, -71.135221 42.3389714, -71.135227 42.3389731, -71.1352333 42.3389746, -71.1352395 42.3389761, -71.1352458 42.3389774, -71.1352521 42.3389787, -71.1352584 42.3389799, -71.1352648 42.338981, -71.1352712 42.3389821, -71.1352776 42.338983, -71.135284 42.338984, -71.1352904 42.3389848, -71.135297 42.3389855, -71.1353034 42.3389861, -71.13531 42.3389866, -71.1353164 42.3389871, -71.1353229 42.3389875, -71.1353295 42.3389878, -71.135336 42.338988, -71.1353426 42.3389882, -71.1353491 42.3389882, -71.1353557 42.3389881, -71.1353623 42.338988, -71.1353687 42.3389878, -71.1353752 42.3389875, -71.1353818 42.3389871, -71.1353884 42.3389867, -71.1353948 42.3389861, -71.1354012 42.3389855, -71.1354078 42.3389848, -71.1354142 42.338984, -71.1354207 42.3389831, -71.1354271 42.3389822, -71.1354334 42.3389811, -71.1354398 42.3389799, -71.1354462 42.3389787, -71.1354525 42.3389775, -71.1354587 42.338976, -71.135465 42.3389746, -71.1354712 42.338973, -71.1354773 42.3389714, -71.1354835 42.3389697, -71.1354895 42.3389679, -71.1354956 42.3389661, -71.1355016 42.3389642, -71.1355075 42.3389622, -71.1355135 42.3389601, -71.1355193 42.3389579, -71.135525 42.3389556, -71.1355309 42.3389533, -71.1355386 42.3389501, -71.1356522 42.3388753, -71.1357596 42.338965, -71.1357571 42.3389698, -71.1357545 42.3389745, -71.1357517 42.3389791, -71.1357488 42.3389837, -71.1357455 42.3389882, -71.1357421 42.3389926, -71.1357384 42.3389969, -71.1357346 42.3390011, -71.1357306 42.3390053, -71.1357263 42.3390093, -71.1357219 42.3390132, -71.1357173 42.3390169, -71.1357125 42.3390206, -71.1357075 42.3390241, -71.1357024 42.3390275, -71.1356972 42.3390308, -71.1356917 42.3390339, -71.1356862 42.3390369, -71.1356805 42.3390398, -71.1356747 42.3390424, -71.1356687 42.339045, -71.1356626 42.3390474, -71.1356564 42.3390496, -71.1356502 42.3390516, -71.1356438 42.3390536, -71.1356361 42.3390557, -71.1353333 42.3391354, -71.1353235 42.3391366, -71.1353137 42.3391376, -71.1353039 42.3391384, -71.1352939 42.3391389, -71.1352841 42.3391392, -71.1352741 42.3391391, -71.1352642 42.3391388, -71.1352544 42.3391383, -71.1352445 42.3391376, -71.1352347 42.3391365, -71.1352249 42.3391352, -71.1352153 42.3391337, -71.1352056 42.3391319, -71.1351962 42.3391299, -71.1351867 42.3391276, -71.1351774 42.339125, -71.1351682 42.3391223, -71.1351592 42.3391193, -71.1351502 42.339116, -71.1351415 42.3391126, -71.1351329 42.3391089, -71.1351246 42.339105, -71.1351164 42.3391009, -71.1351084 42.3390966, -71.1351005 42.339092, -71.135093 42.3390873, -71.1350887 42.3390845, -71.1345732 42.3388181, -71.1346828 42.3387014))",POINT (-71.1351513 42.3389594),1602.0,17243.4
